zipcode|country|turnover(EUR)
20215|DE|32.42
40593|DE|2459.52
63450|DE|1449.35
79877|DE|47.78
86489|DE|82.83
64521|DE|2048.98
21360|DE|1258.81
26211|DE|24.72
22549|DE|23315.6
97714|DE|207.24
46535|DE|1656.0
35340|DE|40.12
72666|DE|161.05
87737|DE|43.55
24629|DE|5012.8
64407|DE|211.05
38315|DE|2472.12
90425|DE|1342.32
83708|DE|297.76
38372|DE|173.11
06110|DE|1868.72
40112|DE|33.65
44532|DE|3234.98
09430|DE|103.88
14522|DE|22.82
82284|DE|186.83
95186|DE|42.31
56642|DE|286.09
21339|DE|13096.98
18425|DE|28.07
91735|DE|109.86
24976|DE|3638.74
91620|DE|122.79
22550|DE|53.28
84524|DE|310.31
41453|DE|33.18
41836|DE|1635.66
31702|DE|217.07
40212|DE|250.2
91809|DE|27.04
06780|DE|311.58
74523|DE|2796.63
43798|DE|42.96
24397|DE|29.51
92929|DE|393.48
84574|DE|27.95
35719|DE|193.76
96166|DE|119.52
72070|DE|1721.16
25842|DE|4900.34
87773|DE|32.54
29253|DE|35.58
29525|DE|10045.62
38642|DE|1522.24
22832|DE|184.85
79348|DE|42.23
81739|DE|2195.55
32609|DE|3637.8
32816|DE|1532.67
21222|DE|36.89
44379|DE|1686.06
79312|DE|1685.76
74805|DE|35.1
32289|DE|3410.43
04157|DE|884.1
44652|DE|1070.4
40789|DE|5356.65
85132|DE|159.9
56357|DE|859.0
64678|DE|431.2
47055|DE|1213.2
79252|DE|314.0
84371|DE|74.16
88289|DE|133.2
27243|DE|4491.52
17034|DE|966.28
09465|DE|242.76
47249|DE|2430.18
83109|DE|404.8
63811|DE|307.7
37186|DE|998.82
50859|DE|3983.76
38388|DE|26.72
63639|DE|338.67
23087|DE|31.43
56355|DE|357.83
08112|DE|594.72
31555|DE|609.62
38521|DE|35.42
55413|DE|433.6
36457|DE|132.96
24841|DE|29.23
22569|DE|25.77
13189|DE|2899.8
94486|DE|192.9
88682|DE|598.08
79249|DE|304.37
14959|DE|601.35
33715|DE|42.53
20251|DE|31358.4
83129|DE|41.54
49699|DE|363.58
44625|DE|2296.58
65109|DE|32.35
97772|DE|118.41
32432|DE|39.11
20881|DE|23.57
95191|DE|84.98
87736|DE|71.08
37136|DE|1921.92
08485|DE|420.86
96342|DE|203.4
28400|DE|42.18
27737|DE|44.29
30073|DE|44.12
70506|DE|23.27
89195|DE|44.36
51143|DE|1944.32
28557|DE|40.92
97072|DE|1355.46
83254|DE|238.2
03099|DE|715.0
26939|DE|993.33
64281|DE|32.76
44455|DE|39.14
94065|DE|272.0
74172|DE|1767.1
21769|DE|2425.65
27782|DE|26.04
31556|DE|289.52
94563|DE|91.62
91728|DE|56.48
94249|DE|29.07
91344|DE|66.12
93192|DE|39.46
77601|DE|35.85
84416|DE|364.2
75397|DE|165.9
63533|DE|1023.41
58059|DE|39.94
47051|DE|964.6
60044|DE|34.3
29494|DE|213.66
98817|DE|27.67
78570|DE|123.8
74855|DE|235.6
60311|DE|481.18
34513|DE|1055.4
50356|DE|33.41
87568|DE|29.8
16827|DE|270.36
69123|DE|955.92
67705|DE|111.24
94133|DE|128.08
29303|DE|5068.39
26489|DE|35.35
22939|DE|47.66
47807|DE|1973.84
08141|DE|534.45
67435|DE|523.94
82488|DE|31.1
24847|DE|34.45
24937|DE|33539.52
73635|DE|619.2
76776|DE|245.21
47137|DE|1230.32
34247|DE|42.41
80939|DE|1360.8
88046|DE|752.4
46731|DE|26.81
88697|DE|433.3
39517|DE|1137.09
25574|DE|36.23
22033|DE|60.44
48712|DE|1559.18
97259|DE|274.4
47495|DE|3093.48
67071|DE|1091.77
57078|DE|1659.96
54662|DE|177.54
22331|DE|43.55
54605|DE|28.78
39050|DE|32.83
55315|DE|33.73
65399|DE|367.36
27356|DE|10421.62
06231|DE|507.78
23857|DE|80.12
73092|DE|275.76
44653|DE|756.5
74392|DE|269.94
15059|DE|27.55
38479|DE|694.8
93449|DE|127.41
96142|DE|87.82
39128|DE|1021.3
95698|DE|96.33
35630|DE|611.52
93466|DE|38.11
91336|DE|575.4
91945|DE|32.35
12623|DE|3663.27
67670|DE|23.36
15236|DE|833.04
59874|DE|32.19
66687|DE|420.12
35410|DE|625.0
80331|DE|925.25
72793|DE|782.0
97799|DE|134.2
01619|DE|348.3
86935|DE|71.88
45288|DE|33.33
17217|DE|172.85
54516|DE|979.16
16321|DE|2488.86
56283|DE|310.9
74743|DE|75.24
13629|DE|1569.06
54498|DE|90.08
97633|DE|172.4
18236|DE|169.82
33375|DE|23.66
35584|DE|506.04
46514|DE|2796.46
22671|DE|67.78
08144|DE|96.56
56130|DE|405.6
43562|DE|35.23
20077|DE|68.48
79288|DE|288.48
58515|DE|1493.52
01169|DE|557.26
22035|DE|107.13
87778|DE|35.57
73568|DE|23.98
87752|DE|42.26
83339|DE|485.76
29229|DE|3861.87
75365|DE|2083.04
29351|DE|723.87
92782|DE|36.85
45889|DE|829.18
97789|DE|69.02
97535|DE|79.44
35582|DE|357.89
28212|DE|24.9
69235|DE|39.18
76870|DE|313.32
52159|DE|995.52
89129|DE|1163.4
14700|DE|36.28
20001|DE|36.11
13567|DE|23.44
29579|DE|316.32
38112|DE|4241.16
45649|DE|38.99
22086|DE|40.92
78727|DE|505.8
06255|DE|51.06
82237|DE|627.75
38177|DE|99.6
96129|DE|799.4
52499|DE|836.85
82288|DE|69.3
56333|DE|67.41
34553|DE|23.55
84033|DE|33.32
66987|DE|81.69
24996|DE|1603.8
97291|DE|145.32
37083|DE|3633.22
79256|DE|88.56
25866|DE|2142.6
34134|DE|2885.03
92636|DE|36.92
97443|DE|57.0
90685|DE|41.03
23445|DE|65.9
23471|DE|28.4
30167|DE|4237.35
67105|DE|1214.15
28203|DE|17031.42
17179|DE|299.67
30926|DE|11891.45
63233|DE|30.79
23113|DE|53.12
72108|DE|1620.64
30151|DE|33.49
35397|DE|40.15
29588|DE|261.0
67471|DE|22.5
32421|DE|31.93
55497|DE|32.58
24857|DE|3954.72
67158|DE|330.57
59757|DE|1416.6
72292|DE|44.1
14199|DE|3268.3
36166|DE|418.33
89284|DE|463.84
07333|DE|162.4
76694|DE|396.12
73434|DE|1184.2
53903|DE|25.21
98701|DE|343.9
66871|DE|274.9
64686|DE|291.12
97922|DE|757.26
63791|DE|455.77
47506|DE|4046.42
06184|DE|385.28
06792|DE|296.55
50730|DE|23.66
18439|DE|2626.47
69259|DE|351.0
26466|DE|44.1
08124|DE|33.1
98528|DE|247.5
24361|DE|3354.0
83229|DE|465.48
91555|DE|566.82
10113|DE|42.19
90475|DE|1080.0
66996|DE|390.72
09120|DE|444.6
45257|DE|1500.85
49588|DE|22.14
27239|DE|3631.32
74626|DE|1070.28
26160|DE|7316.65
27616|DE|10040.55
34314|DE|1304.5
36364|DE|338.22
74927|DE|161.4
24327|DE|237.24
85667|DE|176.72
67466|DE|178.25
88427|DE|167.4
22551|DE|37.44
97659|DE|72.15
18510|DE|62.48
26906|DE|69.38
56422|DE|233.28
44879|DE|3948.18
13125|DE|2022.42
44288|DE|65.4
94505|DE|71.86
60329|DE|1084.72
81735|DE|890.16
22895|DE|1722.44
87549|DE|185.99
20222|DE|94.4
78262|DE|49.28
74255|DE|29.81
49007|DE|37.94
12159|DE|3221.1
83564|DE|150.76
13000|DE|22.04
20221|DE|40.37
53879|DE|2360.37
51249|DE|29.83
86643|DE|44.96
75389|DE|188.7
89510|DE|42.39
79618|DE|1381.8
35460|DE|1215.36
51147|DE|2082.36
73110|DE|175.2
72135|DE|255.87
91575|DE|143.55
30539|DE|5970.23
27637|DE|4551.48
23424|DE|37.31
75353|DE|41.15
75305|DE|210.98
16547|DE|768.9
02899|DE|248.64
01774|DE|104.56
82398|DE|164.22
34117|DE|2163.53
34456|DE|59.58
67591|DE|433.81
68723|DE|4307.1
21442|DE|1890.91
58339|DE|1737.05
44309|DE|3184.72
48254|DE|23.9
19303|DE|384.58
77796|DE|23.53
34593|DE|556.48
72820|DE|486.75
14025|DE|40.89
88634|DE|90.9
53426|DE|159.28
49237|DE|41.98
45982|DE|24.84
88354|DE|37.45
60323|DE|2250.95
56818|DE|106.29
80539|DE|340.32
29693|DE|2009.6
21445|DE|1445.78
24866|DE|2033.73
85664|DE|165.9
23563|DE|33.67
08328|DE|132.84
42651|DE|2488.68
46459|DE|1641.18
67354|DE|465.6
22937|DE|27.42
82449|DE|240.66
34253|DE|4373.08
69518|DE|204.35
48496|DE|487.73
91352|DE|253.89
62237|DE|35.36
35260|DE|1235.38
51375|DE|3826.32
97209|DE|785.1
31552|DE|3576.0
71573|DE|228.7
68258|DE|44.18
40794|DE|38.64
36115|DE|309.36
96524|DE|259.5
32278|DE|4417.12
24149|DE|2575.0
07570|DE|587.35
63454|DE|1548.36
64584|DE|365.49
86573|DE|258.12
63826|DE|23.57
67663|DE|1756.5
06502|DE|1693.35
06295|DE|790.51
38550|DE|2114.64
93495|DE|40.76
82405|DE|162.88
07607|DE|313.69
08123|DE|22.91
56890|DE|37.26
66578|DE|715.54
36142|DE|157.6
01377|DE|25.59
48366|DE|1275.9
84337|DE|32.52
91580|DE|298.72
95491|DE|48.68
64395|DE|540.45
49084|DE|1629.5
66601|DE|24.04
85088|DE|385.98
74426|DE|42.67
53557|DE|318.1
20504|DE|27.43
29553|DE|4034.51
12559|DE|1451.81
06366|DE|1325.32
87541|DE|258.5
45772|DE|3393.74
73579|DE|134.65
82544|DE|417.56
47112|DE|29.59
54552|DE|358.5
44795|DE|2905.26
28207|DE|3770.34
67482|DE|92.28
92539|DE|31.92
16766|DE|743.24
90587|DE|566.16
20521|DE|40.58
89077|DE|1030.33
38329|DE|183.19
97380|DE|144.4
02994|DE|285.44
56823|DE|72.7
96355|DE|34.28
72663|DE|227.08
30985|DE|22.09
81274|DE|39.24
22596|DE|24.14
08253|DE|30.33
12524|DE|2188.92
97640|DE|159.78
64295|DE|1629.0
09579|DE|51.84
34135|DE|29.75
34477|DE|182.0
90439|DE|407.11
52259|DE|25.62
14057|DE|2588.96
10715|DE|2134.62
27890|DE|28.52
01445|DE|2807.42
24366|DE|306.09
49086|DE|5182.71
21135|DE|96.99
27248|DE|197.05
85117|DE|74.02
79575|DE|83.44
86462|DE|367.7
92670|DE|184.38
94360|DE|115.68
88279|DE|326.25
20091|DE|23.75
37214|DE|86.28
92358|DE|107.96
24354|DE|2984.85
31303|DE|12648.16
24248|DE|4671.42
99848|DE|357.12
35226|DE|22.19
06889|DE|237.3
25255|DE|24.84
47638|DE|1363.06
09123|DE|935.25
66557|DE|378.0
94375|DE|37.28
71363|DE|41.62
44651|DE|1960.0
58255|DE|41.3
01069|DE|1603.44
70794|DE|3124.6
21312|DE|22.96
87544|DE|207.3
24811|DE|2640.6
38877|DE|138.7
92272|DE|77.16
76209|DE|26.32
52379|DE|989.34
32049|DE|8295.3
93348|DE|41.96
67368|DE|43.18
65510|DE|5348.88
22145|DE|28800.27
24843|DE|32.07
34163|DE|42.76
44803|DE|3241.6
50795|DE|33.55
96274|DE|129.9
67459|DE|607.0
21401|DE|576.64
35418|DE|1475.19
39240|DE|219.78
22536|DE|33.86
65606|DE|896.91
36241|DE|28.93
64756|DE|117.84
25459|DE|44.54
90571|DE|704.9
63607|DE|630.76
64543|DE|44.23
26904|DE|221.4
51503|DE|2310.12
56858|DE|46.0
20009|DE|37.0
86865|DE|41.0
22176|DE|35.54
41068|DE|1047.93
01561|DE|686.43
76533|DE|27.12
79862|DE|111.6
86510|DE|88.56
18556|DE|65.6
72768|DE|1141.56
10789|DE|314.08
33449|DE|1403.2
79805|DE|177.95
04758|DE|659.5
50159|DE|34.07
50670|DE|2005.02
27497|DE|34.22
97234|DE|251.04
49849|DE|56.18
10997|DE|1773.27
09437|DE|95.73
76597|DE|44.7
37589|DE|1651.79
81671|DE|729.3
85339|DE|46.76
80802|DE|1261.2
26180|DE|3478.0
65835|DE|706.1
21266|DE|5858.16
23628|DE|1952.55
74861|DE|124.32
09484|DE|78.38
50189|DE|1804.2
22239|DE|96.06
29591|DE|372.5
51467|DE|2617.92
30983|DE|24.94
87671|DE|119.16
47382|DE|41.54
99817|DE|4040.69
28210|DE|28.38
93442|DE|36.45
30169|DE|3430.44
56766|DE|59.84
45356|DE|386.24
83404|DE|201.04
69348|DE|34.53
23634|DE|29.53
24347|DE|43.91
13403|DE|2600.9
81926|DE|30.56
29416|DE|136.4
44779|DE|27.65
21119|DE|103.2
94315|DE|1169.73
67141|DE|394.88
76703|DE|626.5
06317|DE|640.0
45739|DE|3376.88
97318|DE|894.51
09544|DE|249.06
44649|DE|1183.26
81479|DE|1834.41
07703|DE|35.83
14040|DE|42.56
55469|DE|788.6
57118|DE|41.74
27639|DE|12055.5
24017|DE|26.35
69226|DE|904.4
17248|DE|216.78
91364|DE|74.52
73099|DE|147.92
83349|DE|115.65
94078|DE|314.64
39419|DE|40.89
98734|DE|39.82
29646|DE|2597.85
39444|DE|249.36
14055|DE|2673.45
40227|DE|1344.0
38170|DE|2189.0
10585|DE|2037.28
86984|DE|23.71
56821|DE|43.0
17268|DE|1451.46
78567|DE|273.98
69427|DE|214.62
91301|DE|1995.93
73667|DE|116.88
76771|DE|54.44
30569|DE|23.72
36954|DE|32.08
71717|DE|551.52
12527|DE|1072.85
51371|DE|2279.2
74177|DE|819.99
83684|DE|432.8
21406|DE|3702.6
74238|DE|272.24
32466|DE|23.91
41353|DE|66.28
72514|DE|190.47
19306|DE|867.9
18225|DE|1005.5
42119|DE|2691.92
77887|DE|182.84
84101|DE|72.36
22771|DE|38.52
48703|DE|2262.6
76773|DE|55.34
81614|DE|68.78
29594|DE|243.95
93455|DE|208.95
90131|DE|25.25
28357|DE|15232.52
91968|DE|22.87
97112|DE|40.54
70374|DE|1987.2
97355|DE|186.41
98744|DE|149.72
36148|DE|752.4
53757|DE|5536.32
20145|DE|54.74
64734|DE|29.25
88450|DE|123.39
87438|DE|41.53
74080|DE|1063.75
21346|DE|77.94
27254|DE|558.32
73453|DE|264.4
26937|DE|400.8
24768|DE|12434.22
21405|DE|58.52
71554|DE|133.96
47629|DE|24.52
86415|DE|882.47
27368|DE|30.42
46539|DE|3271.65
86853|DE|36.45
73278|DE|126.05
25425|DE|42.32
72160|DE|1031.7
58636|DE|2085.93
24887|DE|1375.77
95234|DE|73.92
13607|DE|37.89
48607|DE|1383.36
71093|DE|976.72
82349|DE|159.96
83259|DE|273.7
22112|DE|78.42
98617|DE|895.62
36103|DE|758.48
68720|DE|32.93
30659|DE|5078.86
36326|DE|145.44
74395|DE|242.88
84163|DE|28.65
72532|DE|152.88
83342|DE|201.05
38176|DE|3809.99
71560|DE|239.0
55299|DE|432.52
85235|DE|384.01
65385|DE|736.96
61353|DE|33.47
35651|DE|41.4
38273|DE|69.24
92366|DE|49.98
75428|DE|408.2
94094|DE|156.5
97228|DE|573.24
21529|DE|1823.13
88718|DE|40.19
49337|DE|36.8
09468|DE|229.2
46509|DE|1923.03
91564|DE|430.87
13156|DE|4506.7
30655|DE|7984.34
84494|DE|192.78
28295|DE|75.92
64653|DE|947.58
37133|DE|1616.76
94447|DE|282.51
99414|DE|26.89
08529|DE|360.58
58710|DE|1413.72
88147|DE|23.58
91289|DE|36.72
91469|DE|50.54
49170|DE|2886.6
88637|DE|109.41
09487|DE|135.04
35066|DE|2303.18
91756|DE|36.52
32749|DE|43.84
04749|DE|55.96
89797|DE|37.57
67068|DE|40.2
16837|DE|78.48
95676|DE|183.25
38383|DE|115.5
86666|DE|253.88
76545|DE|33.13
74423|DE|226.94
81929|DE|1047.16
86456|DE|421.3
46568|DE|43.04
93096|DE|129.03
36093|DE|1965.6
55130|DE|1383.76
63543|DE|643.5
21468|DE|22.93
87650|DE|60.7
84419|DE|280.24
96058|DE|30.37
34360|DE|39.98
27578|DE|11031.56
92345|DE|473.11
91126|DE|2183.65
46000|DE|23.14
89134|DE|601.91
95239|DE|87.42
21706|DE|7532.51
49761|DE|35.78
14467|DE|3131.96
12529|DE|1978.5
49322|DE|41.27
65451|DE|578.64
85135|DE|72.72
55291|DE|482.28
66954|DE|472.56
94496|DE|84.54
09669|DE|588.38
23358|DE|26.35
97277|DE|37.5
60528|DE|1374.88
17036|DE|556.24
24878|DE|542.72
17192|DE|2492.32
34466|DE|1770.74
64347|DE|2767.22
21729|DE|1197.8
55120|DE|1079.19
85419|DE|174.5
27490|DE|38.86
78098|DE|391.32
91341|DE|525.6
78333|DE|740.37
96272|DE|65.98
59939|DE|1310.77
65325|DE|36.47
35088|DE|390.4
87493|DE|196.07
86974|DE|42.0
68969|DE|39.41
56314|DE|23.06
39356|DE|351.27
95444|DE|1083.14
66333|DE|656.27
31079|DE|1727.94
16727|DE|1751.8
74906|DE|1266.12
31073|DE|2575.64
82166|DE|1549.38
84552|DE|38.2
86571|DE|35.04
45200|DE|25.94
79843|DE|210.9
88447|DE|204.88
85662|DE|208.3
28844|DE|12112.66
57413|DE|1383.76
09518|DE|126.56
39579|DE|227.0
53489|DE|1148.0
07950|DE|197.0
56249|DE|263.76
52355|DE|1361.36
99095|DE|235.5
25917|DE|16250.52
52393|DE|844.8
49751|DE|1175.08
24906|DE|24.08
10179|DE|2815.8
84489|DE|989.82
90584|DE|309.32
53113|DE|2524.8
28308|DE|54.06
02829|DE|184.64
96482|DE|276.92
32107|DE|5999.28
20399|DE|29.78
82281|DE|198.0
29394|DE|160.98
29369|DE|103.35
82379|DE|24.52
45127|DE|1306.56
22859|DE|90.24
14554|DE|379.54
06347|DE|177.96
93343|DE|72.18
32854|DE|43.79
86868|DE|39.72
49072|DE|22.49
23252|DE|32.9
09130|DE|683.74
75015|DE|2080.8
98660|DE|143.84
98630|DE|294.96
12687|DE|1425.28
15526|DE|595.95
99976|DE|590.52
06926|DE|42.3
78591|DE|44.19
89347|DE|38.33
17390|DE|135.2
38543|DE|881.82
49453|DE|1708.59
06449|DE|1017.96
86850|DE|183.3
16033|DE|42.29
95510|DE|27.74
91413|DE|762.52
16278|DE|758.94
19370|DE|1018.8
89522|DE|1085.13
40255|DE|22.54
96049|DE|1806.84
06803|DE|74.86
38100|DE|5572.8
22354|DE|38.72
84508|DE|209.6
20259|DE|25359.75
32758|DE|3089.82
12107|DE|2969.93
84577|DE|150.65
66830|DE|35.62
22167|DE|32.2
96184|DE|86.28
25794|DE|373.12
93426|DE|278.32
47627|DE|220.86
72760|DE|749.19
93142|DE|743.58
63067|DE|1149.12
85111|DE|180.54
83071|DE|679.19
92274|DE|48.16
15837|DE|199.98
88696|DE|190.47
21635|DE|15615.6
15738|DE|1117.44
83527|DE|181.16
30855|DE|9269.28
96450|DE|2138.88
56370|DE|306.15
90550|DE|25.21
88353|DE|197.94
62454|DE|43.01
67373|DE|528.84
67473|DE|96.32
97424|DE|493.8
30456|DE|55.08
63509|DE|42.1
95185|DE|129.78
63829|DE|228.66
25361|DE|1418.76
75239|DE|240.84
21844|DE|24.88
91187|DE|155.36
59394|DE|1662.08
38379|DE|91.14
42655|DE|1173.48
58640|DE|3296.16
24244|DE|314.16
35091|DE|821.04
71720|DE|564.2
01723|DE|576.4
54292|DE|1027.86
25488|DE|6186.69
88284|DE|268.52
24558|DE|30549.68
29349|DE|32.39
34562|DE|24.34
26532|DE|777.28
95490|DE|376.48
83122|DE|165.78
44347|DE|25.2
53589|DE|42.42
49891|DE|44.24
24351|DE|775.8
46047|DE|1765.92
39118|DE|488.11
22751|DE|33.42
91355|DE|200.2
72762|DE|1048.22
65549|DE|1049.04
23860|DE|698.28
88299|DE|659.26
48301|DE|2956.26
21446|DE|23.46
43340|DE|36.35
21540|DE|38.28
91183|DE|311.7
43166|DE|29.92
28755|DE|6068.16
32312|DE|4798.89
87480|DE|142.76
67256|DE|251.04
28190|DE|39.88
23879|DE|10963.26
12489|DE|1580.04
01904|DE|142.85
22153|DE|59.74
21245|DE|29.02
20767|DE|23.84
84539|DE|159.36
73105|DE|44.2
06114|DE|1651.5
63867|DE|423.17
44793|DE|1559.92
86517|DE|60.16
99607|DE|34.59
76767|DE|285.68
48653|DE|4509.96
22765|DE|44457.95
29790|DE|27.36
79639|DE|1069.5
22867|DE|87.9
37115|DE|3833.16
60594|DE|1885.03
47258|DE|28.37
82054|DE|808.26
39439|DE|139.16
44894|DE|1361.14
96155|DE|169.12
40629|DE|1656.48
33334|DE|4147.11
19086|DE|668.2
97274|DE|282.17
97282|DE|72.06
87629|DE|1122.93
32425|DE|6367.08
71732|DE|1018.75
97256|DE|22.1
70472|DE|30.7
89281|DE|116.76
20083|DE|126.08
98000|DE|33.06
58099|DE|2944.33
25762|DE|109.47
35794|DE|391.92
96242|DE|298.88
08538|DE|104.28
86675|DE|95.01
24369|DE|1090.7
47198|DE|1755.0
56424|DE|531.72
23820|DE|917.49
65187|DE|950.0
83671|DE|189.72
24360|DE|523.04
56341|DE|83.3
97525|DE|204.15
31878|DE|41.87
84174|DE|279.0
84568|DE|75.52
79110|DE|1195.5
09488|DE|207.65
49767|DE|1196.29
89125|DE|38.58
40625|DE|3460.32
97076|DE|865.76
84076|DE|32.99
81476|DE|1832.43
67311|DE|37.04
91593|DE|211.9
65335|DE|22.03
35466|DE|483.6
01157|DE|2388.87
24251|DE|1958.96
22098|DE|68.42
94533|DE|107.1
45891|DE|3081.54
89189|DE|29.74
26632|DE|1128.09
90443|DE|470.55
92726|DE|30.98
13589|DE|2977.67
98634|DE|330.3
14770|DE|1047.36
80636|DE|1997.97
95176|DE|134.24
86514|DE|24.24
87742|DE|29.39
52072|DE|1445.94
50826|DE|30.28
32135|DE|40.22
88459|DE|106.2
97280|DE|128.13
49596|DE|71.85
24407|DE|330.59
21649|DE|766.64
31628|DE|1153.8
27330|DE|657.6
93077|DE|525.47
34435|DE|30.19
56281|DE|104.16
37369|DE|34.97
85774|DE|1255.36
42929|DE|4977.59
86609|DE|1217.71
24647|DE|1379.04
78600|DE|26.58
79280|DE|314.19
55776|DE|201.45
22529|DE|30837.0
27940|DE|40.7
26691|DE|25.01
58509|DE|2760.12
24972|DE|4234.23
82107|DE|38.99
50124|DE|34.68
55116|DE|1226.0
23451|DE|32.02
65435|DE|28.97
23632|DE|27.98
25899|DE|34902.7
97236|DE|322.5
22972|DE|39.13
86854|DE|36.58
42551|DE|2762.25
49770|DE|373.23
88386|DE|25.29
42117|DE|1017.9
49429|DE|1899.75
35285|DE|829.44
23669|DE|7059.98
39124|DE|731.43
82299|DE|281.61
48161|DE|5102.84
93089|DE|100.89
29599|DE|722.38
38528|DE|687.96
65456|DE|71.36
39646|DE|559.2
72415|DE|92.34
53840|DE|1768.5
39615|DE|518.7
20089|DE|36.85
21059|DE|49.04
85552|DE|35.95
77866|DE|465.46
59678|DE|24.95
70569|DE|2053.77
21228|DE|1185.23
09509|DE|97.14
66787|DE|450.72
96213|DE|41.7
76589|DE|26.21
22527|DE|18050.25
34144|DE|31.27
23454|DE|33.99
85296|DE|354.78
29439|DE|3116.4
96484|DE|181.36
39319|DE|203.84
79333|DE|37.07
40468|DE|3058.88
25353|DE|33.78
18209|DE|1105.2
49764|DE|22.67
94377|DE|143.4
79297|DE|122.96
63065|DE|430.82
55099|DE|25.81
86495|DE|65.02
73266|DE|164.28
95500|DE|375.98
54616|DE|33.34
84570|DE|50.3
23858|DE|5697.72
25844|DE|41.17
25034|DE|25.08
70197|DE|909.09
56348|DE|218.15
27333|DE|1173.5
20549|DE|121.95
40011|DE|34.39
37120|DE|3317.79
87675|DE|149.68
44632|DE|67.08
58513|DE|1287.43
97265|DE|650.25
64747|DE|591.5
30631|DE|32.43
22257|DE|87.96
18356|DE|649.11
79737|DE|78.96
44359|DE|1698.18
27804|DE|3113.88
01819|DE|180.04
71729|DE|350.55
29233|DE|41.86
36179|DE|1316.52
25879|DE|472.22
18273|DE|2086.2
91257|DE|1024.0
53229|DE|2895.91
91587|DE|77.02
67680|DE|23.6
59229|DE|1164.96
21644|DE|2063.05
13627|DE|1113.02
17367|DE|115.68
80537|DE|32.54
96158|DE|209.3
97486|DE|131.0
29379|DE|1033.27
37441|DE|1550.64
49584|DE|559.0
41069|DE|1360.32
08265|DE|22.21
06343|DE|341.88
42679|DE|86.62
28329|DE|9621.0
06526|DE|1358.61
79541|DE|1353.54
76706|DE|492.6
24598|DE|5308.12
36320|DE|80.06
45764|DE|44.27
66879|DE|440.28
27337|DE|1797.75
22715|DE|36.59
31157|DE|4979.88
67574|DE|297.77
72664|DE|215.75
28238|DE|28.38
75056|DE|298.44
72657|DE|199.56
15907|DE|610.66
56220|DE|1035.01
44252|DE|36.76
08412|DE|920.85
74394|DE|82.68
31688|DE|2298.24
09337|DE|946.88
14165|DE|2086.92
55576|DE|342.96
76228|DE|1423.1
64732|DE|415.99
31037|DE|43.11
29195|DE|37.15
91365|DE|86.48
72172|DE|268.92
60666|DE|36.36
23943|DE|35.93
86947|DE|179.05
35581|DE|130.8
49757|DE|675.97
25857|DE|22.81
67195|DE|35.73
82399|DE|124.41
03418|DE|26.61
39164|DE|729.3
61669|DE|28.0
29252|DE|34.68
94146|DE|88.58
23818|DE|425.52
24106|DE|14787.5
22763|DE|32756.13
45968|DE|1051.1
66894|DE|219.44
71139|DE|643.86
82178|DE|1659.35
15910|DE|120.27
58507|DE|1055.36
45635|DE|22.95
77793|DE|92.4
99713|DE|432.7
72555|DE|1000.08
63584|DE|825.52
73485|DE|104.16
04617|DE|314.88
34369|DE|2820.72
83236|DE|237.52
49832|DE|1186.97
72189|DE|381.06
31618|DE|1065.75
93437|DE|56.2
12555|DE|2067.52
78607|DE|40.56
94347|DE|57.58
04774|DE|126.8
57368|DE|2627.25
73033|DE|839.1
49861|DE|23.67
86473|DE|331.04
12619|DE|1689.66
56651|DE|496.6
08297|DE|311.08
34266|DE|4536.4
24250|DE|852.12
83627|DE|394.9
65189|DE|1794.24
58553|DE|1821.46
85459|DE|202.65
57399|DE|914.75
45326|DE|1511.6
08539|DE|132.2
72511|DE|62.74
84034|DE|594.7
21323|DE|38.56
02957|DE|60.4
39448|DE|328.88
35684|DE|325.78
64872|DE|44.19
22927|DE|18672.96
74677|DE|165.8
96146|DE|129.96
42342|DE|67.7
55494|DE|170.4
81249|DE|1009.12
32052|DE|5310.38
95138|DE|263.61
23816|DE|2277.66
55294|DE|963.36
24398|DE|1496.88
22412|DE|31.76
21509|DE|20938.4
66123|DE|402.39
97616|DE|1368.64
13159|DE|220.36
89174|DE|66.21
90530|DE|1736.4
40235|DE|1655.01
34612|DE|41.63
48324|DE|1394.79
21787|DE|950.82
23588|DE|35.33
25996|DE|31265.04
72810|DE|498.82
26379|DE|29.54
66132|DE|258.84
31855|DE|2975.0
89231|DE|719.36
56207|DE|23.29
12359|DE|1652.75
71069|DE|1580.96
69121|DE|1952.85
99818|DE|43.09
83707|DE|504.28
83355|DE|196.77
79266|DE|41.15
86453|DE|110.72
21698|DE|8381.19
24798|DE|245.64
56479|DE|626.11
09405|DE|610.4
79801|DE|68.25
97539|DE|63.06
21255|DE|14516.37
86154|DE|503.88
29581|DE|605.88
74193|DE|683.84
54587|DE|28.32
88042|DE|24.2
04129|DE|569.14
92256|DE|122.04
20419|DE|46.8
66126|DE|30.91
53578|DE|508.25
29077|DE|34.84
53949|DE|198.08
95189|DE|227.46
59241|DE|40.59
85586|DE|1422.45
28944|DE|25.25
25836|DE|999.24
82211|DE|1275.0
74322|DE|29.16
99991|DE|525.36
24975|DE|9250.68
77972|DE|119.64
45359|DE|3366.36
26209|DE|5782.34
78585|DE|36.86
44628|DE|986.7
33739|DE|7058.53
32277|DE|36.74
56843|DE|54.68
84549|DE|186.85
94541|DE|42.63
13509|DE|2462.04
71131|DE|468.64
86189|DE|36.16
85123|DE|22.69
50937|DE|3494.28
78234|DE|320.64
87785|DE|25.03
